Trip ID,Pickup Date,Pickup Hours,Vehicle,Payment_type,No. of Passengers,Trip Distance,Booking Value,Location,Total Bookings
53281,2024-06-17 00:00:00,1899-12-30 08:50:31,Uber Green,Uber Pay,1,3.96,$16.26,Yorkville West,1.00
53567,2024-06-17 00:00:00,1899-12-30 09:17:43,UberXL,Uber Pay,1,3.96,$18.66,Lincoln Square West,1.00
59330,2024-06-18 00:00:00,1899-12-30 14:17:28,Uber Comfort,Cash,6,3.96,$17.5,Upper East Side South,1.00
69523,2024-06-21 00:00:00,1899-12-30 01:29:54,Uber Black,Cash,1,3.96,$12,Gramercy,1.00
70165,2024-06-21 00:00:00,1899-12-30 11:57:22,Uber Comfort,Uber Pay,1,3.96,$18,Yorkville West,1.00
70661,2024-06-21 00:00:00,1899-12-30 14:40:02,Uber Black,Cash,1,3.96,$12.5,West Chelsea/Hudson Yards,1.00
71536,2024-06-21 00:00:00,1899-12-30 18:40:47,UberX,Uber Pay,6,3.96,$14.08,Yorkville West,1.00
71878,2024-06-21 00:00:00,1899-12-30 20:46:44,Uber Green,Uber Pay,1,3.96,$15.5,Penn Station/Madison Sq West,1.00
72187,2024-06-21 00:00:00,1899-12-30 23:46:20,Uber Black,Uber Pay,1,3.96,$16.96,East Chelsea,1.00
73579,2024-06-22 00:00:00,1899-12-30 11:39:10,UberXL,Cash,1,3.96,$17,Midtown Center,1.00
74613,2024-06-22 00:00:00,1899-12-30 14:25:03,UberX,Uber Pay,1,3.96,$19.86,Upper East Side North,1.00
82101,2024-06-23 00:00:00,1899-12-30 21:40:46,UberX,Uber Pay,1,3.96,$19.96,Murray Hill,1.00
82640,2024-06-24 00:00:00,1899-12-30 06:39:39,UberX,Cash,1,3.96,$15,Long Island City/Queens Plaza,1.00
83566,2024-06-24 00:00:00,1899-12-30 10:22:17,UberX,Uber Pay,3,3.96,$19.86,Lincoln Square West,1.00
83724,2024-06-24 00:00:00,1899-12-30 10:13:03,Uber Black,Uber Pay,1,3.96,$18.66,Central Park,1.00
89169,2024-06-25 00:00:00,1899-12-30 10:52:34,Uber Black,Cash,1,3.96,$13.5,Sutton Place/Turtle Bay North,1.00
99117,2024-06-27 00:00:00,1899-12-30 00:57:43,Uber Comfort,Uber Pay,1,3.96,$16.96,Clinton East,1.00
99234,2024-06-27 00:00:00,1899-12-30 01:51:31,Uber Black,Uber Pay,1,3.96,$16,Downtown Brooklyn/MetroTech,1.00
102368,2024-06-27 00:00:00,1899-12-30 20:29:54,Uber Green,Uber Pay,3,3.96,$17.56,Manhattan Valley,1.00
103147,2024-06-28 00:00:00,1899-12-30 04:55:00,Uber Green,Uber Pay,1,3.96,$17.83,Yorkville East,1.00
104273,2024-06-28 00:00:00,1899-12-30 14:35:48,Uber Green,Uber Pay,5,3.96,$14,Upper East Side South,1.00
105490,2024-06-28 00:00:00,1899-12-30 19:15:35,UberX,Uber Pay,2,3.96,$16.86,East Harlem North,1.00
105533,2024-06-28 00:00:00,1899-12-30 19:24:06,UberX,Uber Pay,1,3.96,$18.5,Clinton East,1.00
105809,2024-06-28 00:00:00,1899-12-30 21:50:10,Uber Comfort,Uber Pay,1,3.96,$16.36,Gramercy,1.00
107105,2024-06-29 00:00:00,1899-12-30 09:17:58,UberX,Uber Pay,2,3.96,$18.95,Bloomingdale,1.00
109483,2024-06-29 00:00:00,1899-12-30 16:02:26,Uber Comfort,Uber Pay,1,3.96,$19.49,Morningside Heights,1.00
112766,2024-06-30 00:00:00,1899-12-30 10:32:11,UberX,Uber Pay,1,3.96,$25.86,Little Italy/NoLiTa,1.00
112918,2024-06-30 00:00:00,1899-12-30 10:06:23,Uber Comfort,Uber Pay,1,3.96,$20,Lenox Hill West,1.00
113813,2024-06-30 00:00:00,1899-12-30 13:42:30,UberX,Uber Pay,3,3.96,$18.66,Morningside Heights,1.00
114336,2024-06-30 00:00:00,1899-12-30 14:41:23,UberX,Uber Pay,1,3.96,$16.83,Times Sq/Theatre District,1.00
116173,2024-06-30 00:00:00,1899-12-30 19:01:41,UberX,Uber Pay,1,3.96,$17.66,Lenox Hill East,1.00
1128,2024-06-01 00:00:00,1899-12-30 11:40:55,UberXL,Uber Pay,1,3.95,$19.58,Yorkville East,1.00
1376,2024-06-01 00:00:00,1899-12-30 13:51:45,Uber Comfort,Cash,1,3.95,$16.5,Kips Bay,1.00
2493,2024-06-01 00:00:00,1899-12-30 18:28:40,Uber Green,Uber Pay,1,3.95,$13,West Chelsea/Hudson Yards,1.00
6362,2024-06-03 00:00:00,1899-12-30 07:12:59,UberXL,Cash,1,3.95,$15,East Harlem North,1.00
6436,2024-06-03 00:00:00,1899-12-30 07:13:17,UberX,Cash,1,3.95,$14,Lincoln Square East,1.00
8620,2024-06-03 00:00:00,1899-12-30 18:23:20,Uber Comfort,Uber Pay,1,3.95,$16.46,Lower East Side,1.00
8653,2024-06-03 00:00:00,1899-12-30 18:27:29,Uber Green,Uber Pay,1,3.95,$16.38,Union Sq,1.00
9185,2024-06-04 00:00:00,1899-12-30 05:22:03,UberX,Cash,5,3.95,$13.5,Central Harlem,1.00
9890,2024-06-04 00:00:00,1899-12-30 09:59:03,UberX,Uber Pay,2,3.95,$20.2,Greenwich Village North,1.00
12210,2024-06-04 00:00:00,1899-12-30 20:06:53,UberX,Uber Pay,3,3.95,$18.16,Kips Bay,1.00
13143,2024-06-05 00:00:00,1899-12-30 10:54:19,UberX,Uber Pay,5,3.95,$18.95,Upper East Side North,1.00
13975,2024-06-05 00:00:00,1899-12-30 14:18:41,Uber Green,Uber Pay,2,3.95,$17,Penn Station/Madison Sq West,1.00
14417,2024-06-05 00:00:00,1899-12-30 16:40:43,UberX,Uber Pay,1,3.95,$21.34,Manhattan Valley,1.00
16839,2024-06-06 00:00:00,1899-12-30 14:28:33,Uber Black,Cash,2,3.95,$16,Lower East Side,1.00
17284,2024-06-06 00:00:00,1899-12-30 16:28:04,UberXL,Cash,3,3.95,$15,East Harlem South,1.00
18134,2024-06-06 00:00:00,1899-12-30 21:42:56,UberX,Uber Pay,1,3.95,$18.76,East Village,1.00
22722,2024-06-08 00:00:00,1899-12-30 16:45:01,UberX,Uber Pay,1,3.95,$15.83,Upper East Side North,1.00
24382,2024-06-09 00:00:00,1899-12-30 08:02:23,Uber Green,Uber Pay,1,3.95,$14.5,Kips Bay,1.00
25207,2024-06-09 00:00:00,1899-12-30 11:32:07,UberX,Uber Pay,1,3.95,$19,Penn Station/Madison Sq West,1.00
26500,2024-06-09 00:00:00,1899-12-30 16:46:26,UberXL,Uber Pay,1,3.95,$19.49,Murray Hill,1.00
26852,2024-06-09 00:00:00,1899-12-30 17:41:26,Uber Green,Uber Pay,3,3.95,$18.26,Lenox Hill East,1.00
30215,2024-06-10 00:00:00,1899-12-30 16:50:28,Uber Comfort,Uber Pay,1,3.95,$14,East Harlem North,1.00
36148,2024-06-12 00:00:00,1899-12-30 10:35:11,Uber Green,Cash,6,3.95,$17,Gramercy,1.00
37909,2024-06-12 00:00:00,1899-12-30 16:43:15,UberX,Uber Pay,2,3.95,$29.16,East Harlem South,1.00
41805,2024-06-13 00:00:00,1899-12-30 19:01:07,UberX,Cash,2,3.95,$13,East Village,1.00
43514,2024-06-14 00:00:00,1899-12-30 15:21:17,Uber Comfort,Cash,1,3.95,$14.5,Bensonhurst West,1.00
43948,2024-06-14 00:00:00,1899-12-30 17:25:18,UberX,Uber Pay,1,3.95,$15.32,Brownsville,1.00
50096,2024-06-16 00:00:00,1899-12-30 12:48:52,Uber Comfort,Uber Pay,1,3.95,$17.5,West Chelsea/Hudson Yards,1.00
52017,2024-06-16 00:00:00,1899-12-30 18:41:11,UberX,Uber Pay,1,3.95,$13.5,Clinton East,1.00
54632,2024-06-17 00:00:00,1899-12-30 13:48:43,Uber Black,Cash,1,3.95,$16,East Chelsea,1.00
58139,2024-06-18 00:00:00,1899-12-30 10:23:34,Uber Comfort,Cash,1,3.95,$13.5,Upper West Side North,1.00
59086,2024-06-18 00:00:00,1899-12-30 13:51:17,UberXL,Cash,1,3.95,$16.5,East Village,1.00
62737,2024-06-19 00:00:00,1899-12-30 11:21:30,Uber Comfort,Uber Pay,1,3.95,$18.66,Murray Hill,1.00
65446,2024-06-19 00:00:00,1899-12-30 19:32:37,Uber Green,Uber Pay,1,3.95,$20.06,Penn Station/Madison Sq West,1.00
65902,2024-06-19 00:00:00,1899-12-30 21:56:55,UberX,Uber Pay,1,3.95,$22.98,LaGuardia Airport,1.00
67220,2024-06-20 00:00:00,1899-12-30 12:24:01,UberXL,Uber Pay,1,3.95,$16.26,Yorkville East,1.00
69395,2024-06-20 00:00:00,1899-12-30 23:12:54,Uber Comfort,Uber Pay,1,3.95,$14.5,Yorkville West,1.00
69698,2024-06-21 00:00:00,1899-12-30 06:48:36,Uber Black,Cash,1,3.95,$13,Clinton East,1.00
71801,2024-06-21 00:00:00,1899-12-30 20:13:49,UberXL,Cash,1,3.95,$14,Upper West Side North,1.00
72198,2024-06-21 00:00:00,1899-12-30 23:06:29,UberXL,Cash,1,3.95,$15.5,East Harlem South,1.00
72954,2024-06-22 00:00:00,1899-12-30 08:45:52,Uber Green,Uber Pay,1,3.95,$20.49,East Chelsea,1.00
74738,2024-06-22 00:00:00,1899-12-30 14:49:52,UberXL,Cash,3,3.95,$17.5,Yorkville West,1.00
76277,2024-06-22 00:00:00,1899-12-30 18:23:47,UberX,Uber Pay,1,3.95,$18.26,Murray Hill,1.00
81481,2024-06-23 00:00:00,1899-12-30 18:06:26,Uber Black,Uber Pay,1,3.95,$19.46,UN/Turtle Bay South,1.00
82240,2024-06-23 00:00:00,1899-12-30 22:04:56,Uber Black,Uber Pay,1,3.95,$16.96,UN/Turtle Bay South,1.00
84144,2024-06-24 00:00:00,1899-12-30 11:08:05,Uber Comfort,Uber Pay,1,3.95,$34.25,Schuylerville/Edgewater Park,1.00
85927,2024-06-24 00:00:00,1899-12-30 16:00:48,UberXL,Uber Pay,6,3.95,$20.66,Upper West Side South,1.00
85931,2024-06-24 00:00:00,1899-12-30 16:17:08,UberX,Uber Pay,1,3.95,$18.5,Penn Station/Madison Sq West,1.00
87046,2024-06-24 00:00:00,1899-12-30 19:10:37,Uber Black,Uber Pay,1,3.95,$18.26,Lower East Side,1.00
87152,2024-06-24 00:00:00,1899-12-30 19:05:53,Uber Green,Uber Pay,1,3.95,$16.5,Lincoln Square West,1.00
87992,2024-06-25 00:00:00,1899-12-30 06:01:42,Uber Black,Uber Pay,1,3.95,$14.08,Yorkville West,1.00
89779,2024-06-25 00:00:00,1899-12-30 12:07:16,Uber Green,Uber Pay,1,3.95,$24.06,Morningside Heights,1.00
91696,2024-06-25 00:00:00,1899-12-30 17:06:56,Uber Green,Cash,2,3.95,$15.5,Times Sq/Theatre District,1.00
93294,2024-06-25 00:00:00,1899-12-30 23:24:27,Uber Green,Uber Pay,1,3.95,$15,Gramercy,1.00
94289,2024-06-26 00:00:00,1899-12-30 09:59:04,Uber Comfort,Uber Pay,1,3.95,$18.95,Lenox Hill East,1.00
94345,2024-06-26 00:00:00,1899-12-30 09:26:06,UberXL,Uber Pay,2,3.95,$18.06,West Village,1.00
97792,2024-06-26 00:00:00,1899-12-30 18:14:35,UberX,Uber Pay,2,3.95,$20.06,West Chelsea/Hudson Yards,1.00
104099,2024-06-28 00:00:00,1899-12-30 13:51:54,UberXL,Uber Pay,2,3.95,$17.5,Manhattan Valley,1.00
106046,2024-06-28 00:00:00,1899-12-30 22:11:43,UberXL,Uber Pay,3,3.95,$18.76,Lincoln Square East,1.00
106305,2024-06-29 00:00:00,1899-12-30 04:51:54,Uber Comfort,Cash,1,3.95,$13,Kips Bay,1.00
110133,2024-06-29 00:00:00,1899-12-30 17:14:56,UberX,Uber Pay,5,3.95,$21.28,Financial District North,1.00
114729,2024-06-30 00:00:00,1899-12-30 15:38:30,UberX,Cash,6,3.95,$15.5,UN/Turtle Bay South,1.00
615,2024-06-01 00:00:00,1899-12-30 09:05:49,Uber Black,Cash,2,3.94,$13,East Harlem North,1.00
826,2024-06-01 00:00:00,1899-12-30 10:46:30,UberX,Uber Pay,1,3.94,$14,Union Sq,1.00
5033,2024-06-02 00:00:00,1899-12-30 15:36:12,UberX,Cash,1,3.94,$17,Garment District,1.00
6167,2024-06-02 00:00:00,1899-12-30 23:51:47,Uber Black,Uber Pay,1,3.94,$15.16,Yorkville West,1.00
8793,2024-06-03 00:00:00,1899-12-30 19:36:13,Uber Green,Uber Pay,1,3.94,$20.14,Central Park,1.00
9128,2024-06-04 00:00:00,1899-12-30 00:01:00,Uber Green,Uber Pay,1,3.94,$15.76,Yorkville West,1.00
11588,2024-06-04 00:00:00,1899-12-30 17:32:10,UberX,Cash,1,3.94,$20,Financial District South,1.00
13114,2024-06-05 00:00:00,1899-12-30 09:08:09,UberX,Uber Pay,1,3.94,$16.28,Upper East Side North,1.00
13919,2024-06-05 00:00:00,1899-12-30 13:41:22,UberX,Cash,2,3.94,$15.5,Garment District,1.00
17978,2024-06-06 00:00:00,1899-12-30 19:58:16,UberX,Uber Pay,5,3.94,$19.46,Central Harlem,1.00
18142,2024-06-06 00:00:00,1899-12-30 21:15:57,Uber Green,Uber Pay,6,3.94,$18.04,East Village,1.00
20483,2024-06-08 00:00:00,1899-12-30 05:36:25,Uber Green,Cash,1,3.94,$13.5,Yorkville East,1.00
26781,2024-06-09 00:00:00,1899-12-30 17:08:02,UberX,Uber Pay,3,3.94,$20.5,East Harlem North,1.00
31002,2024-06-10 00:00:00,1899-12-30 19:34:03,UberX,Uber Pay,1,3.94,$16.46,Kips Bay,1.00
31049,2024-06-10 00:00:00,1899-12-30 19:55:13,Uber Green,Cash,1,3.94,$13.5,Bloomingdale,1.00
33756,2024-06-11 00:00:00,1899-12-30 15:17:52,Uber Green,Uber Pay,1,3.94,$17.46,Sutton Place/Turtle Bay North,1.00
34536,2024-06-11 00:00:00,1899-12-30 18:17:04,UberXL,Cash,1,3.94,$13.5,Gramercy,1.00
37544,2024-06-12 00:00:00,1899-12-30 15:28:46,Uber Comfort,Cash,1,3.94,$14.5,Roosevelt Island,1.00
38244,2024-06-12 00:00:00,1899-12-30 17:09:22,Uber Black,Cash,1,3.94,$15.5,Lenox Hill East,1.00
39740,2024-06-13 00:00:00,1899-12-30 09:40:50,Uber Comfort,Cash,2,3.94,$13,Old Astoria,1.00
43365,2024-06-14 00:00:00,1899-12-30 14:42:58,Uber Green,Uber Pay,1,3.94,$16.86,Lenox Hill East,1.00
43441,2024-06-14 00:00:00,1899-12-30 14:50:25,Uber Green,Cash,1,3.94,$17,East Chelsea,1.00
45726,2024-06-15 00:00:00,1899-12-30 10:07:34,UberX,Cash,1,3.94,$14,Upper West Side North,1.00
50107,2024-06-16 00:00:00,1899-12-30 12:40:26,Uber Green,Uber Pay,1,3.94,$22.08,East Village,1.00
50534,2024-06-16 00:00:00,1899-12-30 13:32:00,UberX,Cash,1,3.94,$13.5,LaGuardia Airport,1.00
51499,2024-06-16 00:00:00,1899-12-30 16:12:14,Uber Comfort,Uber Pay,2,3.94,$22.74,Lenox Hill East,1.00
52723,2024-06-16 00:00:00,1899-12-30 23:27:14,UberX,Cash,1,3.94,$13.5,LaGuardia Airport,1.00
60237,2024-06-18 00:00:00,1899-12-30 17:38:30,UberXL,Uber Pay,3,3.94,$18.58,Gramercy,1.00
63416,2024-06-19 00:00:00,1899-12-30 13:53:01,UberXL,Uber Pay,3,3.94,$16.26,Lenox Hill East,1.00
64625,2024-06-19 00:00:00,1899-12-30 17:43:17,Uber Black,Uber Pay,5,3.94,$19.46,Lenox Hill East,1.00
66173,2024-06-19 00:00:00,1899-12-30 23:51:09,UberX,Cash,1,3.94,$14,East Harlem North,1.00
68636,2024-06-20 00:00:00,1899-12-30 18:18:49,UberXL,Uber Pay,1,3.94,$18,Lincoln Square West,1.00
71542,2024-06-21 00:00:00,1899-12-30 18:37:00,Uber Black,Uber Pay,5,3.94,$17.46,Midtown Center,1.00
71548,2024-06-21 00:00:00,1899-12-30 18:06:54,Uber Black,Uber Pay,2,3.94,$17.5,East Village,1.00
72711,2024-06-22 00:00:00,1899-12-30 07:09:31,UberX,Uber Pay,3,3.94,$18.66,Garment District,1.00
74030,2024-06-22 00:00:00,1899-12-30 12:05:06,Uber Green,Cash,5,3.94,$19.5,NV,1.00
77201,2024-06-23 00:00:00,1899-12-30 00:26:18,UberX,Uber Pay,2,3.94,$18.45,Stuy Town/Peter Cooper Village,1.00
78422,2024-06-23 00:00:00,1899-12-30 10:11:48,UberX,Cash,6,3.94,$16,East Harlem South,1.00
79079,2024-06-23 00:00:00,1899-12-30 12:51:57,Uber Comfort,Uber Pay,2,3.94,$20.2,Upper East Side North,1.00
79181,2024-06-23 00:00:00,1899-12-30 12:41:50,Uber Black,Cash,1,3.94,$14,Yorkville West,1.00
83011,2024-06-24 00:00:00,1899-12-30 08:10:13,Uber Comfort,Uber Pay,1,3.94,$19.03,East Village,1.00
91674,2024-06-25 00:00:00,1899-12-30 17:24:32,UberX,Cash,1,3.94,$17,Lenox Hill West,1.00
98108,2024-06-26 00:00:00,1899-12-30 19:30:47,Uber Black,Uber Pay,1,3.94,$16.56,Manhattan Valley,1.00
100260,2024-06-27 00:00:00,1899-12-30 12:24:24,Uber Comfort,Cash,1,3.94,$16,TriBeCa/Civic Center,1.00
100342,2024-06-27 00:00:00,1899-12-30 12:46:31,Uber Black,Uber Pay,1,3.94,$16.02,Greenwich Village North,1.00
101191,2024-06-27 00:00:00,1899-12-30 15:16:57,UberXL,Cash,2,3.94,$15.5,Yorkville East,1.00
101805,2024-06-27 00:00:00,1899-12-30 18:54:22,Uber Comfort,Uber Pay,2,3.94,$15.5,Yorkville West,1.00
102291,2024-06-27 00:00:00,1899-12-30 20:00:57,UberX,Uber Pay,1,3.94,$18.06,Lenox Hill West,1.00
103313,2024-06-28 00:00:00,1899-12-30 08:04:00,UberX,Uber Pay,1,3.94,$15.5,Kips Bay,1.00
104330,2024-06-28 00:00:00,1899-12-30 14:52:30,UberX,Uber Pay,1,3.94,$18.32,Yorkville West,1.00
108551,2024-06-29 00:00:00,1899-12-30 13:20:11,UberX,Cash,1,3.94,$17,Penn Station/Madison Sq West,1.00
114294,2024-06-30 00:00:00,1899-12-30 14:24:02,UberX,Uber Pay,2,3.94,$19.58,Yorkville East,1.00
115736,2024-06-30 00:00:00,1899-12-30 18:48:28,UberX,Uber Pay,1,3.94,$16.46,East Harlem South,1.00
115744,2024-06-30 00:00:00,1899-12-30 18:41:24,Uber Comfort,Uber Pay,1,3.94,$21.26,Midtown Center,1.00
1778,2024-06-01 00:00:00,1899-12-30 14:24:05,Uber Comfort,Uber Pay,1,3.93,$20.82,Midtown East,1.00
3232,2024-06-02 00:00:00,1899-12-30 06:26:44,UberXL,Uber Pay,1,3.93,$15.06,Financial District South,1.00
9413,2024-06-04 00:00:00,1899-12-30 07:10:58,Uber Green,Uber Pay,1,3.93,$16.86,East Village,1.00
10678,2024-06-04 00:00:00,1899-12-30 13:18:50,UberX,Uber Pay,1,3.93,$16.5,Sutton Place/Turtle Bay North,1.00
11885,2024-06-04 00:00:00,1899-12-30 18:16:59,Uber Green,Uber Pay,5,3.93,$18.5,Upper East Side North,1.00
12693,2024-06-05 00:00:00,1899-12-30 07:27:20,Uber Black,Cash,1,3.93,$13,Old Astoria,1.00
16948,2024-06-06 00:00:00,1899-12-30 14:25:41,UberX,Uber Pay,1,3.93,$19.86,Clinton East,1.00
17560,2024-06-06 00:00:00,1899-12-30 18:44:06,Uber Black,Uber Pay,1,3.93,$17.46,Midtown Center,1.00
18152,2024-06-06 00:00:00,1899-12-30 21:54:04,Uber Green,Uber Pay,1,3.93,$15.26,LaGuardia Airport,1.00
20067,2024-06-07 00:00:00,1899-12-30 19:59:33,Uber Black,Cash,2,3.93,$16,Greenwich Village North,1.00
20457,2024-06-08 00:00:00,1899-12-30 03:21:28,Uber Comfort,Cash,1,3.93,$13,Steinway,1.00
20534,2024-06-08 00:00:00,1899-12-30 06:04:49,UberX,Uber Pay,1,3.93,$17.24,Yorkville West,1.00
20974,2024-06-08 00:00:00,1899-12-30 08:51:33,Uber Black,Cash,1,3.93,$13.5,East Harlem North,1.00
21583,2024-06-08 00:00:00,1899-12-30 11:25:09,Uber Comfort,Cash,1,3.93,$14,Kips Bay,1.00
21959,2024-06-08 00:00:00,1899-12-30 13:57:37,Uber Green,Cash,2,3.93,$13,Morningside Heights,1.00
24408,2024-06-09 00:00:00,1899-12-30 08:39:35,UberX,Uber Pay,1,3.93,$17.7,Clinton West,1.00
28630,2024-06-10 00:00:00,1899-12-30 10:25:17,Uber Black,Cash,1,3.93,$16.5,Lenox Hill East,1.00
29611,2024-06-10 00:00:00,1899-12-30 14:15:25,UberXL,Cash,1,3.93,$15,Greenwich Village North,1.00
30034,2024-06-10 00:00:00,1899-12-30 15:56:27,UberX,Uber Pay,1,3.93,$18.66,Penn Station/Madison Sq West,1.00
31018,2024-06-10 00:00:00,1899-12-30 19:21:33,Uber Comfort,Uber Pay,1,3.93,$16.46,East Village,1.00
34600,2024-06-11 00:00:00,1899-12-30 17:54:26,Uber Green,Uber Pay,1,3.93,$18.26,Penn Station/Madison Sq West,1.00
38750,2024-06-12 00:00:00,1899-12-30 19:13:02,Uber Green,Cash,2,3.93,$13.5,Gramercy,1.00
39049,2024-06-12 00:00:00,1899-12-30 21:42:42,Uber Black,Uber Pay,6,3.93,$20.64,Garment District,1.00
41108,2024-06-13 00:00:00,1899-12-30 16:38:46,Uber Black,Uber Pay,1,3.93,$17.46,Hudson Sq,1.00
42538,2024-06-14 00:00:00,1899-12-30 03:54:30,UberX,Uber Pay,2,3.93,$19.36,West Village,1.00
50349,2024-06-16 00:00:00,1899-12-30 13:14:10,UberX,Uber Pay,1,3.93,$17.5,East Chelsea,1.00
56904,2024-06-17 00:00:00,1899-12-30 22:16:18,Uber Comfort,Cash,4,3.93,$14,Flatbush/Ditmas Park,1.00
57919,2024-06-18 00:00:00,1899-12-30 09:33:03,Uber Black,Uber Pay,1,3.93,$21.79,Penn Station/Madison Sq West,1.00
60264,2024-06-18 00:00:00,1899-12-30 17:33:24,UberX,Uber Pay,4,3.93,$18.26,Lenox Hill West,1.00
61573,2024-06-19 00:00:00,1899-12-30 05:45:43,UberX,Cash,1,3.93,$13.5,Sunnyside,1.00
62094,2024-06-19 00:00:00,1899-12-30 08:51:52,UberX,Uber Pay,2,3.93,$15.5,Central Harlem North,1.00
64627,2024-06-19 00:00:00,1899-12-30 17:25:33,UberX,Uber Pay,1,3.93,$19,Upper West Side North,1.00
65005,2024-06-19 00:00:00,1899-12-30 18:43:43,UberX,Uber Pay,2,3.93,$17.32,Midtown South,1.00
71773,2024-06-21 00:00:00,1899-12-30 20:08:16,Uber Comfort,Uber Pay,1,3.93,$18.76,Lenox Hill West,1.00
74504,2024-06-22 00:00:00,1899-12-30 13:53:26,UberXL,Uber Pay,1,3.93,$18.06,Penn Station/Madison Sq West,1.00
75705,2024-06-22 00:00:00,1899-12-30 17:08:08,UberX,Cash,1,3.93,$16,Manhattan Valley,1.00
76519,2024-06-22 00:00:00,1899-12-30 19:31:44,UberX,Uber Pay,1,3.93,$15.6,Penn Station/Madison Sq West,1.00
77167,2024-06-23 00:00:00,1899-12-30 00:34:55,UberX,Uber Pay,1,3.93,$18.26,East Harlem South,1.00
81976,2024-06-23 00:00:00,1899-12-30 20:22:21,UberX,Cash,1,3.93,$13,East Village,1.00
84367,2024-06-24 00:00:00,1899-12-30 12:48:45,Uber Comfort,Uber Pay,3,3.93,$26.45,Lenox Hill West,1.00
89418,2024-06-25 00:00:00,1899-12-30 11:14:00,Uber Black,Uber Pay,1,3.93,$19.86,Upper East Side North,1.00
90996,2024-06-25 00:00:00,1899-12-30 15:02:12,UberXL,Uber Pay,1,3.93,$17.46,Clinton East,1.00
94997,2024-06-26 00:00:00,1899-12-30 11:20:20,UberX,Uber Pay,1,3.93,$19.58,Upper West Side South,1.00
96452,2024-06-26 00:00:00,1899-12-30 15:37:18,UberX,Uber Pay,1,3.93,$17.5,East Village,1.00
100971,2024-06-27 00:00:00,1899-12-30 14:31:48,UberXL,Uber Pay,1,3.93,$19.86,Penn Station/Madison Sq West,1.00
102003,2024-06-27 00:00:00,1899-12-30 18:02:44,Uber Comfort,Uber Pay,1,3.93,$13.5,Clinton East,1.00
102773,2024-06-27 00:00:00,1899-12-30 23:44:26,Uber Comfort,Uber Pay,1,3.93,$17.82,West Village,1.00
102963,2024-06-28 00:00:00,1899-12-30 00:00:43,UberXL,Uber Pay,3,3.93,$16.96,Greenwich Village South,1.00
102998,2024-06-28 00:00:00,1899-12-30 01:52:15,UberXL,Cash,1,3.93,$13.5,Clinton Hill,1.00
103536,2024-06-28 00:00:00,1899-12-30 10:46:34,UberX,Cash,2,3.93,$14,Sutton Place/Turtle Bay North,1.00
105404,2024-06-28 00:00:00,1899-12-30 18:19:44,UberX,Uber Pay,3,3.93,$14,Greenwich Village South,1.00
107672,2024-06-29 00:00:00,1899-12-30 11:28:36,Uber Black,Uber Pay,4,3.93,$19.58,Stuy Town/Peter Cooper Village,1.00
109997,2024-06-29 00:00:00,1899-12-30 17:54:36,UberX,Cash,1,3.93,$15,Lenox Hill West,1.00
113611,2024-06-30 00:00:00,1899-12-30 12:59:13,UberXL,Uber Pay,1,3.93,$22.86,Lincoln Square West,1.00
115845,2024-06-30 00:00:00,1899-12-30 18:36:24,UberX,Cash,1,3.93,$16.5,Cobble Hill,1.00
2071,2024-06-01 00:00:00,1899-12-30 16:19:04,UberX,Cash,2,3.92,$12.5,Garment District,1.00
3082,2024-06-01 00:00:00,1899-12-30 22:56:29,UberX,Cash,1,3.92,$15,Inwood,1.00
4428,2024-06-02 00:00:00,1899-12-30 13:03:27,Uber Black,Cash,1,3.92,$16,Rego Park,1.00
4738,2024-06-02 00:00:00,1899-12-30 14:15:06,UberX,Uber Pay,1,3.92,$17.56,Upper West Side North,1.00
5804,2024-06-02 00:00:00,1899-12-30 18:29:08,Uber Comfort,Uber Pay,6,3.92,$21.08,Lenox Hill West,1.00
7951,2024-06-03 00:00:00,1899-12-30 14:26:59,Uber Comfort,Cash,1,3.92,$15.5,Midtown North,1.00
10835,2024-06-04 00:00:00,1899-12-30 14:39:21,UberX,Uber Pay,1,3.92,$20.2,East Village,1.00
14220,2024-06-05 00:00:00,1899-12-30 15:06:41,UberX,Uber Pay,2,3.92,$19.26,Clinton East,1.00
16261,2024-06-06 00:00:00,1899-12-30 10:41:32,UberX,Cash,1,3.92,$16,Upper East Side North,1.00
17060,2024-06-06 00:00:00,1899-12-30 15:53:14,UberX,Cash,1,3.92,$15.5,Midtown Center,1.00
20069,2024-06-07 00:00:00,1899-12-30 19:40:45,Uber Black,Uber Pay,1,3.92,$18.54,Upper West Side North,1.00
20627,2024-06-08 00:00:00,1899-12-30 07:28:32,UberXL,Uber Pay,1,3.92,$16.86,Gramercy,1.00
21086,2024-06-08 00:00:00,1899-12-30 09:51:50,UberXL,Uber Pay,2,3.92,$17.46,Gramercy,1.00
22956,2024-06-08 00:00:00,1899-12-30 16:18:57,Uber Green,Uber Pay,1,3.92,$16.46,NV,1.00
23268,2024-06-08 00:00:00,1899-12-30 18:49:55,Uber Green,Uber Pay,2,3.92,$18.86,Upper East Side South,1.00
23497,2024-06-08 00:00:00,1899-12-30 19:41:15,UberX,Cash,1,3.92,$14.5,East Harlem North,1.00
24739,2024-06-09 00:00:00,1899-12-30 09:07:14,Uber Comfort,Uber Pay,1,3.92,$18.66,East Harlem South,1.00
26645,2024-06-09 00:00:00,1899-12-30 17:44:27,Uber Comfort,Cash,1,3.92,$15,UN/Turtle Bay South,1.00
